AB	Pop	Species	Replicate	k	auc_e
175.5829904	ANC	1972	2	0.371058656	395.5
78.03688462	ANC	1972	2	0.400176289	881.74
34.68305983	ANC	1972	2	0.387127485	920.03
15.41469326	ANC	1972	2	0.861813882	1596.86
6.850974782	ANC	1972	2	0.28426885	695.54
3.044877681	ANC	1972	2	0.463149427	1050.56
1.353278969	ANC	1972	2	0.316409837	769.29
0.60145732	ANC	1972	2	0.738696913	1475.52
0.267314364	ANC	1972	2	0	0
1333.333333	EVO	6	1	0.153794583	218.525
592.5925926	EVO	6	1	0.24555345	429.975
263.3744856	EVO	6	1	0.435710557	769.295
117.0553269	EVO	6	1	0.515772598	848.66
52.02458975	EVO	6	1	0.627457427	900.36
23.12203989	EVO	6	1	0.637863484	680.42
10.27646217	EVO	6	1	0.535638499	737.01
4.567316521	EVO	6	1	0.669662535	660.435
2.029918454	EVO	6	1	0.614813011	759.745
0.90218598	EVO	6	1	0.454304828	740.485
0.400971546	EVO	6	1	0.637729958	289.595
0	EVO	6	1	0.365148725	357.72
2000	EVO	1977	1	0.32230595	500.6
888.8888889	EVO	1977	1	0.252667649	407.871
395.0617284	EVO	1977	1	0.366585881	577.91
175.5829904	EVO	1977	1	0.373467877	598.58
78.03688462	EVO	1977	1	0.369298542	602.1
34.68305983	EVO	1977	1	0.363901503	601.23
15.41469326	EVO	1977	1	0.384302343	624.36
6.850974782	EVO	1977	1	0.284111176	479.665
3.044877681	EVO	1977	1	0.300147942	493.83
1.353278969	EVO	1977	1	0.337178517	557.22
0.60145732	EVO	1977	1	0.414380592	657.14
0.267314364	EVO	1977	1	0.311222237	523.785
2000	EVO	2164	1	0.00206785	5.725
888.8888889	EVO	2164	1	0.002392625	4.811
395.0617284	EVO	2164	1	0.004536018	14185
175.5829904	EVO	2164	1	0.010193198	25.36
78.03688462	EVO	2164	1	0.005225388	13.17
34.68305983	EVO	2164	1	0.25769761	262.61
15.41469326	EVO	2164	1	0.54748081	642.235
6.850974782	EVO	2164	1	0.690531678	867.66
3.044877681	EVO	2164	1	0.408743477	653.46
1.353278969	EVO	2164	1	0.61191957	818.445
0.60145732	EVO	2164	1	0.406993785	603.475
0.267314364	EVO	2164	1	0.628591074	952.265
2000	EVO	2792	1	0.002101399	44652
888.8888889	EVO	2792	1	0.003135409	1152493
395.0617284	EVO	2792	1	0.003097414	7.755
175.5829904	EVO	2792	1	0.009229421	22.73
78.03688462	EVO	2792	1	0.007130078	16.65
34.68305983	EVO	2792	1	0.004334201	10.515
15.41469326	EVO	2792	1	0.007675378	45644
6.850974782	EVO	2792	1	0.008703941	20.665
3.044877681	EVO	2792	1	0.007058909	18.34
1.353278969	EVO	2792	1	0.016177686	38.815
0.60145732	EVO	2792	1	0.762353433	506.935
0.267314364	EVO	2792	1	0.578091833	810.395
1333.333333	EVO	403	1	0.006948678	7.325
592.5925926	EVO	403	1	0.003702338	239448
263.3744856	EVO	403	1	0.221254463	375.37
117.0553269	EVO	403	1	0.18847781	385.43
52.02458975	EVO	403	1	0.211068587	446.545
23.12203989	EVO	403	1	0.210016109	453.28
10.27646217	EVO	403	1	0.22361901	486.525
4.567316521	EVO	403	1	0.20817061	497.83
2.029918454	EVO	403	1	0.211430353	463.19
0.90218598	EVO	403	1	0.20470929	452.385
0.400971546	EVO	403	1	0.222842029	492.875
0	EVO	403	1	0.234299016	528.82
1333.333333	EVO	1299	1	1838.93042	26451
592.5925926	EVO	1299	1	0.004322686	9.266
263.3744856	EVO	1299	1	0.00498004	26543
117.0553269	EVO	1299	1	0.798617308	67.665
52.02458975	EVO	1299	1	0.251374308	227.105
23.12203989	EVO	1299	1	0.497925821	705.775
10.27646217	EVO	1299	1	0.610412115	912.55
4.567316521	EVO	1299	1	0.908611142	1164.78
2.029918454	EVO	1299	1	0.703618119	1018.935
0.90218598	EVO	1299	1	0.644202336	940.485
0.400971546	EVO	1299	1	0.824884978	1243.895
0	EVO	1299	1	0.837475956	1193.27
1333.333333	EVO	1977	1	0.330787581	521.7
592.5925926	EVO	1977	1	0.362652132	569.081
263.3744856	EVO	1977	1	0.367449874	582.225
117.0553269	EVO	1977	1	0.295526609	480.1
52.02458975	EVO	1977	1	0.353380887	581.72
23.12203989	EVO	1977	1	0.293645916	507.235
10.27646217	EVO	1977	1	0.379073935	632.23
4.567316521	EVO	1977	1	0.354983308	620.545
2.029918454	EVO	1977	1	0.302058387	517.57
0.90218598	EVO	1977	1	0.31772026	525.09
0.400971546	EVO	1977	1	0.3781101	620.35
0	EVO	1977	1	0.344149361	592.345
1333.333333	EVO	2164	1	0.001337982	3.225
592.5925926	EVO	2164	1	0.020549954	458593
263.3744856	EVO	2164	1	0.004142553	36373
117.0553269	EVO	2164	1	0.001661204	17958
52.02458975	EVO	2164	1	0.004487346	11.025
23.12203989	EVO	2164	1	0.536320885	623.745
10.27646217	EVO	2164	1	0.356784036	474.485
4.567316521	EVO	2164	1	0.717113318	1169.665
2.029918454	EVO	2164	1	0.371056007	529.965
0.90218598	EVO	2164	1	0.515752959	789.055
0.400971546	EVO	2164	1	0.556522832	857.37
0	EVO	2164	1	0.569560608	934.235
1333.333333	EVO	2792	1	0.002286721	35521
592.5925926	EVO	2792	1	0.004185095	1481303
263.3744856	EVO	2792	1	0.004221933	46997
117.0553269	EVO	2792	1	0.002033604	45356
52.02458975	EVO	2792	1	0.006213708	14.575
23.12203989	EVO	2792	1	0.019283842	45.195
10.27646217	EVO	2792	1	0.022488357	54.685
4.567316521	EVO	2792	1	0.098461277	272.115
2.029918454	EVO	2792	1	0.009615544	24.84
0.90218598	EVO	2792	1	6522949.373	126.06
0.400971546	EVO	2792	1	0.419590935	672.09
0	EVO	2792	1	0.620946045	1111.085
2000	EVO	6	1	0.222290278	98.965
888.8888889	EVO	6	1	0.304104365	463.6305
395.0617284	EVO	6	1	0.395346348	662.3
175.5829904	EVO	6	1	0.528607063	857.505
78.03688462	EVO	6	1	0.321693507	506.84
34.68305983	EVO	6	1	0.484265718	734.145
15.41469326	EVO	6	1	0.667957971	672.915
6.850974782	EVO	6	1	0.590396114	563.16
3.044877681	EVO	6	1	0.666691489	891.525
1.353278969	EVO	6	1	0.507733253	469.625
0.60145732	EVO	6	1	0.535847765	551.86
0.267314364	EVO	6	1	0.438489811	370.26
2000	EVO	403	1	1316.888412	45356
888.8888889	EVO	403	1	0.003375958	2723005
395.0617284	EVO	403	1	0.175661484	130.975
175.5829904	EVO	403	1	0.205875515	404.865
78.03688462	EVO	403	1	0.197257436	416.295
34.68305983	EVO	403	1	0.20396226	438.205
15.41469326	EVO	403	1	0.21024921	460.865
6.850974782	EVO	403	1	0.209800333	459.495
3.044877681	EVO	403	1	0.198592444	436.765
1.353278969	EVO	403	1	0.229545557	515.055
0.60145732	EVO	403	1	0.219406601	486.335
0.267314364	EVO	403	1	0.219901184	496.535
2000	EVO	1299	1	0.001571474	3.405
888.8888889	EVO	1299	1	0.002652579	2814286
395.0617284	EVO	1299	1	0.003557564	8.675
175.5829904	EVO	1299	1	0.008740366	20.47
78.03688462	EVO	1299	1	0.282305271	156.57
34.68305983	EVO	1299	1	0.417881519	412.925
15.41469326	EVO	1299	1	0.825974717	1171.455
6.850974782	EVO	1299	1	0.828799213	1101.79
3.044877681	EVO	1299	1	0.434011752	602.545
1.353278969	EVO	1299	1	0.655079389	808
0.60145732	EVO	1299	1	0.756036193	1063.755
0.267314364	EVO	1299	1	0.697199962	956.61
1333.333333	EVO	6	2	0.180287002	261.22
592.5925926	EVO	6	2	0.275956399	488.715
263.3744856	EVO	6	2	0.664267725	1141.305
117.0553269	EVO	6	2	0.453334331	753.155
52.02458975	EVO	6	2	0.622263558	863.23
23.12203989	EVO	6	2	0.648698464	921.255
10.27646217	EVO	6	2	0.501981687	837.4
4.567316521	EVO	6	2	0.212813199	461.245
2.029918454	EVO	6	2	0.563932619	554.76
0.90218598	EVO	6	2	0.493677609	703.92
0.400971546	EVO	6	2	1.996623126	266.305
0	EVO	6	2	0.785563342	1036.585
2000	EVO	1977	2	0.306580217	474.475
888.8888889	EVO	1977	2	0.235420561	379.1355
395.0617284	EVO	1977	2	0.377252836	583.26
175.5829904	EVO	1977	2	0.285706985	465.335
78.03688462	EVO	1977	2	0.386091348	607.725
34.68305983	EVO	1977	2	0.381378474	611.11
15.41469326	EVO	1977	2	0.378244957	594.055
6.850974782	EVO	1977	2	0.284928859	472.23
3.044877681	EVO	1977	2	0.297188543	481.68
1.353278969	EVO	1977	2	0.298305103	499.695
0.60145732	EVO	1977	2	0.294917137	488.095
0.267314364	EVO	1977	2	0.290631939	479.045
2000	EVO	2164	2	0.001129757	3.005
888.8888889	EVO	2164	2	0.002524678	5.631
395.0617284	EVO	2164	2	0.003	7.415
175.5829904	EVO	2164	2	0.010744775	26.24
78.03688462	EVO	2164	2	0.006700333	15.935
34.68305983	EVO	2164	2	0.439731308	264.745
15.41469326	EVO	2164	2	0.431275617	444.53
6.850974782	EVO	2164	2	0.670311096	990.09
3.044877681	EVO	2164	2	0.405272675	557.48
1.353278969	EVO	2164	2	0.683476834	902.21
0.60145732	EVO	2164	2	0.646302241	943.645
0.267314364	EVO	2164	2	0.575235544	829.99
2000	EVO	2792	2	0.001953036	45600
888.8888889	EVO	2792	2	0.002191916	4.1005
395.0617284	EVO	2792	2	0.003283422	7.175
175.5829904	EVO	2792	2	0.008036033	19.535
78.03688462	EVO	2792	2	0.005901867	14.455
34.68305983	EVO	2792	2	0.004039523	11963
15.41469326	EVO	2792	2	0.009958503	24.25
6.850974782	EVO	2792	2	0.004932802	9.055
3.044877681	EVO	2792	2	0.009642787	45435
1.353278969	EVO	2792	2	0.018587705	42.525
0.60145732	EVO	2792	2	0.351543907	286.055
0.267314364	EVO	2792	2	0.529007527	794.915
1333.333333	EVO	403	2	0.003169235	22433
592.5925926	EVO	403	2	0.010248002	36404
263.3744856	EVO	403	2	0.176596922	286.765
117.0553269	EVO	403	2	0.221557558	455.05
52.02458975	EVO	403	2	0.215104159	453.8
23.12203989	EVO	403	2	0.224604059	487.95
10.27646217	EVO	403	2	0.202903917	442.91
4.567316521	EVO	403	2	0.212447794	506.745
2.029918454	EVO	403	2	0.204945598	449.315
0.90218598	EVO	403	2	0.214625843	482.965
0.400971546	EVO	403	2	0.222660034	499.97
0	EVO	403	2	0.23816772	541.68
1333.333333	EVO	1299	2	0.003005307	5.765
592.5925926	EVO	1299	2	0.004006391	549873
263.3744856	EVO	1299	2	0.004221264	16650
117.0553269	EVO	1299	2	0.542783482	333.295
52.02458975	EVO	1299	2	0.746055123	906.735
23.12203989	EVO	1299	2	0.736211922	971
10.27646217	EVO	1299	2	0.752873077	1120.615
4.567316521	EVO	1299	2	0.786628596	1092.655
2.029918454	EVO	1299	2	0.724622894	999.135
0.90218598	EVO	1299	2	0.779626052	947.045
0.400971546	EVO	1299	2	0.774649328	1057.675
0	EVO	1299	2	0.844950408	1003.075
1333.333333	EVO	1977	2	0.357181738	549.705
592.5925926	EVO	1977	2	0.26017063	426.0005
263.3744856	EVO	1977	2	0.373645596	588.96
117.0553269	EVO	1977	2	0.287001522	470.445
52.02458975	EVO	1977	2	0.376820696	607.965
23.12203989	EVO	1977	2	0.312166068	532.755
10.27646217	EVO	1977	2	0.36386537	604.54
4.567316521	EVO	1977	2	0.57733832	618.915
2.029918454	EVO	1977	2	0.306863487	503.58
0.90218598	EVO	1977	2	0.298455427	485.265
0.400971546	EVO	1977	2	0.301104956	474.705
0	EVO	1977	2	0.349474322	575.03
1333.333333	EVO	2164	2	0.001666287	4.365
592.5925926	EVO	2164	2	0.003683241	440331
263.3744856	EVO	2164	2	0.005042631	11.755
117.0553269	EVO	2164	2	0.007049088	14.55
52.02458975	EVO	2164	2	0.005235913	41974
23.12203989	EVO	2164	2	0.387394573	496.12
10.27646217	EVO	2164	2	0.460021859	730.745
4.567316521	EVO	2164	2	0.785175532	1298.595
2.029918454	EVO	2164	2	0.491770937	818.695
0.90218598	EVO	2164	2	0.652033537	1100.825
0.400971546	EVO	2164	2	0.805040462	1221.775
0	EVO	2164	2	0.690204554	1223.38
1333.333333	EVO	2792	2	0.003084831	15158
592.5925926	EVO	2792	2	0.003844172	8.0805
263.3744856	EVO	2792	2	0.004557667	25447
117.0553269	EVO	2792	2	0.002981849	5.305
52.02458975	EVO	2792	2	0.006937423	16.525
23.12203989	EVO	2792	2	0.01814872	43.29
10.27646217	EVO	2792	2	0.020076594	47
4.567316521	EVO	2792	2	0.085764297	239.615
2.029918454	EVO	2792	2	0.008404614	19.345
0.90218598	EVO	2792	2	1.529049697	85.205
0.400971546	EVO	2792	2	0.483777199	562.99
0	EVO	2792	2	0.647776328	990.28
2000	EVO	6	2	0.002114855	5.145
888.8888889	EVO	6	2	0.233342133	342.041
395.0617284	EVO	6	2	0.416679161	761.775
175.5829904	EVO	6	2	0.668126624	1107.64
78.03688462	EVO	6	2	0.373048978	634.8
34.68305983	EVO	6	2	0.722259104	995.37
15.41469326	EVO	6	2	0.8353647	766.45
6.850974782	EVO	6	2	0.546984177	725.06
3.044877681	EVO	6	2	0.684556173	751.81
1.353278969	EVO	6	2	0.465212858	653.005
0.60145732	EVO	6	2	0.258247608	300.73
0.267314364	EVO	6	2	1.155273911	437.71
2000	EVO	403	2	0.002	4.625
888.8888889	EVO	403	2	0.003950424	6.186
395.0617284	EVO	403	2	0.002117151	45508
175.5829904	EVO	403	2	0.180674572	279.545
78.03688462	EVO	403	2	0.233874282	413.72
34.68305983	EVO	403	2	0.19741351	371.81
15.41469326	EVO	403	2	0.203485513	396.035
6.850974782	EVO	403	2	0.204971759	402.25
3.044877681	EVO	403	2	0.200703814	396.705
1.353278969	EVO	403	2	0.216213906	428.965
0.60145732	EVO	403	2	0.21823788	436.235
0.267314364	EVO	403	2	0.214432984	435.55
2000	EVO	1299	2	0.002883554	11475
888.8888889	EVO	1299	2	0.003244771	2836262
395.0617284	EVO	1299	2	0.002662659	42887
175.5829904	EVO	1299	2	0.011648248	25.82
78.03688462	EVO	1299	2	0.451180331	504.255
34.68305983	EVO	1299	2	0.470582993	406.975
15.41469326	EVO	1299	2	0.759688413	1048.05
6.850974782	EVO	1299	2	0.72776799	953.915
3.044877681	EVO	1299	2	0.759043986	988.14
1.353278969	EVO	1299	2	0.762491037	326.89
0.60145732	EVO	1299	2	0.819774128	411.835
0.267314364	EVO	1299	2	0.808548249	1133.985
1333.333333	EVO	97	1	0.002738023	6.045
592.5925926	EVO	97	1	0.004666389	10.0155
263.3744856	EVO	97	1	0.005024711	11.445
117.0553269	EVO	97	1	0.002937972	15766
52.02458975	EVO	97	1	0.007578033	17.65
23.12203989	EVO	97	1	0.021944689	48.77
10.27646217	EVO	97	1	0.045570992	114.635
4.567316521	EVO	97	1	0.117899335	311.39
2.029918454	EVO	97	1	0.010656885	24.77
0.90218598	EVO	97	1	0.007182273	45519
0.400971546	EVO	97	1	0.402463635	655.06
0	EVO	97	1	0.556481399	1143.245
2000	EVO	1988	1	0.003508517	3.715
888.8888889	EVO	1988	1	0.00268539	6.0105
395.0617284	EVO	1988	1	0.003115539	7.855
175.5829904	EVO	1988	1	0.009899559	23.795
78.03688462	EVO	1988	1	0.005897887	13.505
34.68305983	EVO	1988	1	0.005040416	11.755
15.41469326	EVO	1988	1	0.01000483	45433
6.850974782	EVO	1988	1	0.021096197	24.395
3.044877681	EVO	1988	1	0.011242701	20.495
1.353278969	EVO	1988	1	174502.6496	59.965
0.60145732	EVO	1988	1	0.035269424	58.205
0.267314364	EVO	1988	1	164098.3531	47.94
2000	EVO	2443	1	0.002025175	4.915
888.8888889	EVO	2443	1	2348.758361	6.186
395.0617284	EVO	2443	1	0.004422535	19603
175.5829904	EVO	2443	1	0.008168257	19.845
78.03688462	EVO	2443	1	0.007093818	16.515
34.68305983	EVO	2443	1	0.0057774	43435
15.41469326	EVO	2443	1	0.009261386	21.51
6.850974782	EVO	2443	1	0.009994889	20.76
3.044877681	EVO	2443	1	0.010048116	24.545
1.353278969	EVO	2443	1	0.022509081	52.72
0.60145732	EVO	2443	1	0.031464598	43.045
0.267314364	EVO	2443	1	0.105327043	51.73
2000	EVO	3031	1	0.00202627	43221
888.8888889	EVO	3031	1	0.003267594	1956027
395.0617284	EVO	3031	1	0.003047722	7.935
175.5829904	EVO	3031	1	0.010111576	25.265
78.03688462	EVO	3031	1	0.005420933	12.825
34.68305983	EVO	3031	1	0.005841882	45305
15.41469326	EVO	3031	1	0.009357025	21.355
6.850974782	EVO	3031	1	150140.9981	16.645
3.044877681	EVO	3031	1	743487.848	35.79
1.353278969	EVO	3031	1	0.300175992	129.38
0.60145732	EVO	3031	1	0.270386629	172.25
0.267314364	EVO	3031	1	0.267783939	163.38
1333.333333	EVO	1279	1	0.00338078	15128
592.5925926	EVO	1279	1	0.004078529	1061244
263.3744856	EVO	1279	1	0.004772525	16681
117.0553269	EVO	1279	1	0.003067337	6.795
52.02458975	EVO	1279	1	0.207025334	396.085
23.12203989	EVO	1279	1	0.337299922	676.985
10.27646217	EVO	1279	1	0.378105816	712.73
4.567316521	EVO	1279	1	0.279568077	630.655
2.029918454	EVO	1279	1	0.212516392	453.195
0.90218598	EVO	1279	1	0.216978643	454.97
0.400971546	EVO	1279	1	0.277958783	568.755
0	EVO	1279	1	0.215037699	466.33
1333.333333	EVO	1842	1	0.002516399	5.045
592.5925926	EVO	1842	1	0.00401149	34881
263.3744856	EVO	1842	1	0.0031205	28611
117.0553269	EVO	1842	1	0.004154997	6.405
52.02458975	EVO	1842	1	0.006085518	14.17
23.12203989	EVO	1842	1	0.01652573	36.425
10.27646217	EVO	1842	1	0.020945977	46.85
4.567316521	EVO	1842	1	0.051607432	142.465
2.029918454	EVO	1842	1	0.007017077	16.83
0.90218598	EVO	1842	1	0.621461751	521.135
0.400971546	EVO	1842	1	0.801979631	1447.47
0	EVO	1842	1	0.717837618	1293.505
1333.333333	EVO	1988	1	0.006147233	10.135
592.5925926	EVO	1988	1	0.006844262	12.1455
263.3744856	EVO	1988	1	26472.14018	14489
117.0553269	EVO	1988	1	0.004093407	5.055
52.02458975	EVO	1988	1	0.005382514	32478
23.12203989	EVO	1988	1	0.033814413	47.32
10.27646217	EVO	1988	1	0.019303457	47.435
4.567316521	EVO	1988	1	0.104391193	281.73
2.029918454	EVO	1988	1	0.005998453	15.43
0.90218598	EVO	1988	1	5.713747352	19.145
0.400971546	EVO	1988	1	0.380837089	125.93
0	EVO	1988	1	0.663065514	914.12
1333.333333	EVO	2443	1	0.00266887	27515
592.5925926	EVO	2443	1	0.003963882	2777883
263.3744856	EVO	2443	1	0.005421172	10.105
117.0553269	EVO	2443	1	0.002150122	5.335
52.02458975	EVO	2443	1	0.006113866	14.33
23.12203989	EVO	2443	1	0.014836754	36.635
10.27646217	EVO	2443	1	0.017419623	37.93
4.567316521	EVO	2443	1	0.093493916	239.73
2.029918454	EVO	2443	1	0.010753083	25.135
0.90218598	EVO	2443	1	0.004672322	32325
0.400971546	EVO	2443	1	0.008683169	14.66
0	EVO	2443	1	0.621462562	972.61
1333.333333	EVO	3031	1	0.003554149	4.075
592.5925926	EVO	3031	1	0.003518753	568135
263.3744856	EVO	3031	1	0.004048307	30560
117.0553269	EVO	3031	1	0.002080559	29677
52.02458975	EVO	3031	1	0.006148382	13.71
23.12203989	EVO	3031	1	0.012026342	25.47
10.27646217	EVO	3031	1	0.02270111	22.33
4.567316521	EVO	3031	1	1883787.481	293.74
2.029918454	EVO	3031	1	2350168.419	53.9
0.90218598	EVO	3031	1	4180962.81	31.78
0.400971546	EVO	3031	1	3083218.505	43.05
0	EVO	3031	1	0.374622132	212.445
2000	EVO	97	1	0.002428567	3.955
888.8888889	EVO	97	1	0.003608916	6.166
395.0617284	EVO	97	1	0.003803561	9.555
175.5829904	EVO	97	1	0.01048112	24.945
78.03688462	EVO	97	1	0.00664181	14.92
34.68305983	EVO	97	1	0.005827006	14.98
15.41469326	EVO	97	1	0.008550285	20.305
6.850974782	EVO	97	1	0.010935882	25.455
3.044877681	EVO	97	1	0.010217301	23.805
1.353278969	EVO	97	1	0.01733159	38.58
0.60145732	EVO	97	1	0.024350509	57.175
0.267314364	EVO	97	1	0.524638313	725.045
2000	EVO	1279	1	0.003214047	11841
888.8888889	EVO	1279	1	0.003235319	6.006
395.0617284	EVO	1279	1	0.003653089	7.145
175.5829904	EVO	1279	1	0.009925323	23.545
78.03688462	EVO	1279	1	0.195648839	27.57
34.68305983	EVO	1279	1	0.253584159	542.285
15.41469326	EVO	1279	1	0.211850643	457.995
6.850974782	EVO	1279	1	0.19458755	415.59
3.044877681	EVO	1279	1	0.225295101	479.18
1.353278969	EVO	1279	1	0.207294436	438.235
0.60145732	EVO	1279	1	0.238450857	509.72
0.267314364	EVO	1279	1	0.21001989	447.295
2000	EVO	1842	1	0.002095625	4.095
888.8888889	EVO	1842	1	0.002	403685
395.0617284	EVO	1842	1	0.00204878	32264
175.5829904	EVO	1842	1	0.009573544	22.61
78.03688462	EVO	1842	1	0.008438344	19.165
34.68305983	EVO	1842	1	0.004439606	10.205
15.41469326	EVO	1842	1	0.007504692	16.72
6.850974782	EVO	1842	1	0.010260184	22.345
3.044877681	EVO	1842	1	0.011029026	25.92
1.353278969	EVO	1842	1	0.016562906	37.595
0.60145732	EVO	1842	1	0.442431661	745.705
0.267314364	EVO	1842	1	0.613308213	1151.78
1333.333333	EVO	97	2	0.003849704	9.115
592.5925926	EVO	97	2	0.003860201	8.115
263.3744856	EVO	97	2	0.004985648	11.505
117.0553269	EVO	97	2	0.003330634	6.445
52.02458975	EVO	97	2	0.008562609	18.895
23.12203989	EVO	97	2	12141.06465	40.375
10.27646217	EVO	97	2	0.023031251	53.525
4.567316521	EVO	97	2	0.134311719	343.83
2.029918454	EVO	97	2	0.008189737	20.43
0.90218598	EVO	97	2	0.006252269	22525
0.400971546	EVO	97	2	0.455728485	666.64
0	EVO	97	2	0.526813694	1066.485
2000	EVO	1988	2	0.003512925	30468
888.8888889	EVO	1988	2	0.004436591	2631755
395.0617284	EVO	1988	2	0.003947255	6.385
175.5829904	EVO	1988	2	0.00921014	45526
78.03688462	EVO	1988	2	0.006122261	14.45
34.68305983	EVO	1988	2	0.007424964	17.27
15.41469326	EVO	1988	2	0.009810493	20.93
6.850974782	EVO	1988	2	0.019650902	22.195
3.044877681	EVO	1988	2	0.010086563	21.005
1.353278969	EVO	1988	2	88327.33971	45.95
0.60145732	EVO	1988	2	6869.458842	51.015
0.267314364	EVO	1988	2	262011.3148	36.06
2000	EVO	2443	2	0.002038339	35156
888.8888889	EVO	2443	2	0.00491515	6.296
395.0617284	EVO	2443	2	0.004	45606
175.5829904	EVO	2443	2	0.008787719	45313
78.03688462	EVO	2443	2	0.006729723	16.645
34.68305983	EVO	2443	2	0.00432546	10.465
15.41469326	EVO	2443	2	0.009226096	45617
6.850974782	EVO	2443	2	0.00978711	22.15
3.044877681	EVO	2443	2	0.00832229	20.155
1.353278969	EVO	2443	2	0.022082912	51.465
0.60145732	EVO	2443	2	0.026089604	55.33
0.267314364	EVO	2443	2	0.027812905	43.17
2000	EVO	3031	2	0.00101948	2.565
888.8888889	EVO	3031	2	0.002929629	1207219
395.0617284	EVO	3031	2	0.002626983	45329
175.5829904	EVO	3031	2	0.008539474	20.055
78.03688462	EVO	3031	2	0.007074603	16.295
34.68305983	EVO	3031	2	0.006046546	15.18
15.41469326	EVO	3031	2	0.008839699	20.435
6.850974782	EVO	3031	2	252585.6966	45377
3.044877681	EVO	3031	2	1591629.328	57.57
1.353278969	EVO	3031	2	0.233354678	141.355
0.60145732	EVO	3031	2	0.291080743	141.17
0.267314364	EVO	3031	2	0.212718108	139.025
1333.333333	EVO	1279	2	0.002270864	45356
592.5925926	EVO	1279	2	0.004613294	1225634
263.3744856	EVO	1279	2	0.004013051	8
117.0553269	EVO	1279	2	0.002044372	24563
52.02458975	EVO	1279	2	0.182760631	351.43
23.12203989	EVO	1279	2	0.408340325	729.54
10.27646217	EVO	1279	2	0.252591685	530.23
4.567316521	EVO	1279	2	0.203885665	436.915
2.029918454	EVO	1279	2	0.225856862	462.14
0.90218598	EVO	1279	2	0.194709462	415.835
0.400971546	EVO	1279	2	0.228094215	481.315
0	EVO	1279	2	0.221244648	478.25
1333.333333	EVO	1842	2	0.003243643	23863
592.5925926	EVO	1842	2	0.003626559	45512
263.3744856	EVO	1842	2	0.003803061	8.045
117.0553269	EVO	1842	2	0.003661823	5.615
52.02458975	EVO	1842	2	0.007891044	18.25
23.12203989	EVO	1842	2	0.015970149	37.92
10.27646217	EVO	1842	2	0.025141922	56.6
4.567316521	EVO	1842	2	0.12438871	320.91
2.029918454	EVO	1842	2	0.006023735	13.465
0.90218598	EVO	1842	2	0.472912982	389.295
0.400971546	EVO	1842	2	0.652555898	1245.475
0	EVO	1842	2	0.682517474	1197.445
1333.333333	EVO	1988	2	0.003174377	4.195
592.5925926	EVO	1988	2	0.003038018	6.455
263.3744856	EVO	1988	2	0.004902774	11.255
117.0553269	EVO	1988	2	0.003261523	5.485
52.02458975	EVO	1988	2	0.007070209	16.675
23.12203989	EVO	1988	2	0.020129716	28.885
10.27646217	EVO	1988	2	0.02409175	44.985
4.567316521	EVO	1988	2	0.143476376	177.305
2.029918454	EVO	1988	2	0.021665822	45465
0.90218598	EVO	1988	2	9421.121896	13.24
0.400971546	EVO	1988	2	19739.37686	15.96
0	EVO	1988	2	515276.2148	72.225
1333.333333	EVO	2443	2	0.002391087	45047
592.5925926	EVO	2443	2	0.003239551	12966
263.3744856	EVO	2443	2	0.004	46997
117.0553269	EVO	2443	2	0.002077482	31138
52.02458975	EVO	2443	2	0.006170073	17868
23.12203989	EVO	2443	2	0.014279025	34.65
10.27646217	EVO	2443	2	0.02090026	47.005
4.567316521	EVO	2443	2	0.075467522	210.31
2.029918454	EVO	2443	2	0.007065006	17.885
0.90218598	EVO	2443	2	0.005386066	11.455
0.400971546	EVO	2443	2	0.004533727	8.095
0	EVO	2443	2	0.631147955	724.04
1333.333333	EVO	3031	2	0.003170042	5.585
592.5925926	EVO	3031	2	0.003528402	7.685
263.3744856	EVO	3031	2	0.004	22525
117.0553269	EVO	3031	2	0.002333656	15067
52.02458975	EVO	3031	2	0.005013136	11.915
23.12203989	EVO	3031	2	0.014332282	34.535
10.27646217	EVO	3031	2	0.019520573	47.99
4.567316521	EVO	3031	2	0.076783718	210.045
2.029918454	EVO	3031	2	12279.68189	20.65
0.90218598	EVO	3031	2	8704.220552	9.815
0.400971546	EVO	3031	2	28147.549	32782
0	EVO	3031	2	276404.0093	64.68
2000	EVO	97	2	0.002021479	4.835
888.8888889	EVO	97	2	0.007324607	19.6815
395.0617284	EVO	97	2	0.004438649	45453
175.5829904	EVO	97	2	0.010200474	24.155
78.03688462	EVO	97	2	0.009557312	16.23
34.68305983	EVO	97	2	0.006388722	16.61
15.41469326	EVO	97	2	0.009079581	23.755
6.850974782	EVO	97	2	0.009618973	22
3.044877681	EVO	97	2	0.010075729	24.275
1.353278969	EVO	97	2	0.018875891	43.015
0.60145732	EVO	97	2	0.029050539	62.765
0.267314364	EVO	97	2	0.613624333	861.77
2000	EVO	1279	2	0.002485749	5.405
888.8888889	EVO	1279	2	0.002506973	2525774
395.0617284	EVO	1279	2	0.003223304	6.815
175.5829904	EVO	1279	2	0.008188397	18.625
78.03688462	EVO	1279	2	0.190394033	69.59
34.68305983	EVO	1279	2	0.23540936	499.255
15.41469326	EVO	1279	2	0.301381794	602.03
6.850974782	EVO	1279	2	0.204067893	438.255
3.044877681	EVO	1279	2	0.218450564	458.475
1.353278969	EVO	1279	2	0.214641566	456.825
0.60145732	EVO	1279	2	0.214674529	461.235
0.267314364	EVO	1279	2	0.207579169	442.02
2000	EVO	1842	2	0.002793019	5.525
